,Unnamed: 0.1,Unnamed: 0,text,sentiment_label,label
441,1007,1007,"I have been a fan of Sue Henry since her first Jessie Arnold mystery.  I was looking forward to reading her lastest adventure, but was very disappointed in this outing.  The characters were one-dimensional.  After discovering who the ""bad guys"" were I needed to reread part of the book for clarification.  Sue Henry has a very annoying habit of foreshadowing at the end of many of her chapters.  ""...they hadn't a notion just how decidedly things could - and would - change in the next few hours.""  Even the relationship between Alex and Jessie seemed stilted.  I realize it is difficult to create plausible mysteries for a civilian like musher Jessie Arnold, but this book tried too hard and accomplished too little",1,1
701,1506,1506,"Reading through John Irving's ""The Cider House Rules,"" I found myself continuing to read mostly out of a desire to have the book over and done with and only partly out of a sense of curiosity. In obtaining a bachelor's degree in English, I had to read a lot of books. Among them were many books that I did not like, but never before had I read a book that was so completely devoid of subtlety.  Every single scene in the book feels as though it was specifically designed and manufactured by the author to move the plot along. People become pregnant, have abortions, and die with such terrible regularity that you can foresee it dozens of pages before it happens. This goes way beyond mere foreshadowing. The book doesn't flow naturally, you can virtually see the author hiding in the shadows, playing the puppet master. There are just so many coincidences, so many old friends just happening to run into eachother, so many people becoming pregnant just at the exact time to make the story progress perfectly, all of the characters vaguely, distantly connected to eachother. I don't want to spoil the plot, but suffice it to say that the plotline involving the Eames (rhymes with screams) family is just too much coincidence to bear. It's as though the author is God, and the characters completely lack free will.  And then there's the ""protagonist,"" Homer Wells. I put protagonist in quotations because despite being the center of the story, Homer Wells barely does anything in the story. He barely even speaks during the story. He is virtually a non-character, devoid of personality or will, around whom the other characters and events of the book revolve. The scenes that do not involve Homer Wells at all, and they make up the majority of the book, are without fail the most interesting scenes. I think that the real protagonist of the book is Dr. Larch, but even Melony seems more real than Homer does.  The story is very long and rambling. Subplots are begun and then abandoned and only mentioned in passing much later on. Minor characters keep popping into the story, then disappearing, only to pop back into the story exactly when they're needed. Conflicts are either quickly and conveniently resolved or simply ignored and forgotten (like the situation with Debra Pettigrew).  After such a rambling, at times rather boring plot, the ending feels rather rushed. It is as though the author realized that he suddenly had to resolve everything, tie up every loose end, in the last 25 pages (and tying up loose ends, in this case, means a lot of people conveniently dying). To spoil the plot just a little, Homer Wells, who has throughout the book been opposed to abortion because he feels that a fetus has a soul, suddenly and inexplicably and completely reverses on this opinion. I personally am pro-choice as well, but I found that Homer's sudden reversal was completely contrary to his character and caused the ending of the book to collapse into a bunch of nonsensical happily-ever-afters",1,1
171,1530,1530,"I am proud of the fact that I hold two degrees like many women. Do I work? No. I have chosen a different path. I have no children, married later in life, and gave up a wonderful job of two decades to care for my ill husband. Do I feel that I have no confidence nor respect? No. And from whom or what is this respect supposed to come from? Caring for your family has nothing to do with any of this. I admire women who stay home to care for their families. When you have love, who gives a hoot what anyone else thinks. Personally, I find this book a little depressing, and I won't read it",1,1
35,1434,1434,"This was a hot mess, it was so boring I couldn't even finish the book, I passed it on to my cusion, and she said the same thing, I just gave the book away. My hopes were all high from Flyy Gryl, but thats the only good book that Omar written. I was so upset by this that I actually wanted to write Omar Tyree myself and ask him what the hell was going on. I mean when you write a bad book chances are that no one is going to want to read the next book. I hate reading a bad book because I feel it is just a waist of my time, and I could've done somthing better. Omar, you owe my 4 hours of a good book",1,1
117,1683,1683,"First off anyone who gave this book five stars was employed by the publisher to up the rating that simple. I mean look at some of them they are so cheesy one of them actually refers to the author as Mr. Miller who is he brown nosing for sounds like a greeting card they are so ""textbooky"" and insincere. The book itself is almost entirely filler on how to read music (which half the music books in Borders are or they are just giant scale books that are reemed out like saw dust totally useless,  which leads to the great difficulty on how to actually find an explantion to this jargon and then someone comes along and says they have an answer that will make things clear but then they fall short)  up until half the the book and many times periodically things are just repeated terminology loosely defined such as hook which is just recording industry jargon not theory. Book never goes into the physical principals that would actually explain some things in it as to why the notes themselves are in the order they are such as acoustics, never got an answer as to what a whole step or a half step was by the way and when I asked many teachers and questioned them they knew nothing or gave a circular answer defining it themselves without an outside reference only to find that they were just parroting it all along. The problems with this is everything is assumed in the entire field. I recommend the only book that I have found that made some sense to me called Fractals in Music by Charles Madden much more organized and assembles things from the very beginning working into more and more complex shapes and structures.",1,1
662,1857,1857,It was a mistake to buy it. Only few pages were interestin,1,1
982,694,694,"Jimmy Carter is usually considered a mediocre president at best, totally incompetent at worst. Nothing could be further from the truth. This book lists his presidential successes and goes on to show how they led to his influential post-presidential activities. We now can see Jimmy Carter for what he truly is, a human rights champion and a shining example to us all",0,1
115,484,484,"This book covers everything you'll need to know about making model scenery. That being said, the material presented may seem a little overwhelming and difficult to a novice, however, with some trial and error, you'll eventually get it righ",0,1
840,1765,1765,"This book is the worst book ever. I didn't know there could possibly be a book this bad. If you are required to read this book like me, i feel bad for you. Do NOT read this book for pleasure because it is not a pleasant book. It is painful to read. If you are STILL thinking of reading this bad book, DON'T READ IT!! take my advice.",1,1
326,572,572,"Good basic book, bringing back points I had been taught, and a few new to me.  Price most reasonable.",0,1
470,716,716,"This full complement of these classic right hand exercises is found in Scott Tennant's ""Pumping Nylon"", which also provides an appropriate context in which to use Giuliani's studies..",0,1
12,494,494,"Terry's son, Nile, has honored his father (and done the rest of us a huge favor) by publishing this collection of the best of Terry's shorter works.  Terry concluded at one point that film had surpassed literature as the communication medium of choice, and devoted most of the rest of his life to that arena. His interview ""On Screenwriting"" describes both the benefits and the frustrations associated with that choice. His advice is just as relevant to the would-be screenwriter today as it was when he wrote it.  His ""Proposed Scene for Kubrick's Rhapsody,"" and ""Plums and Prunes,"" provide interesting examples of proposed movie scenes that will prove interesting to readers unfamiliar with that arcane art.  As other reviewers have noted, ""Grooving in Chi"" is an excellent description of the Chicago riots during the Democratic National Convention in 1968.  Finally, pieces like ""The Beautiful-Ugly Art of Lotte Lenya,"" ""When Film Gets Good,"" ""Rolling Over Our Nerve-Endings [William Burroughs],"" and ""Writers at Work [Henry Green]"" prove that he could write serious criticism.  Through it all flows that wonderful, irreverent, sense of humor.  Good stuff",0,1
557,1714,1714,"I can tell you first hand how Amazon makes easy money. I am a formal seller here at Amazon. Not a big seller,but an honest one with a 5 star rating and zero claims.However Amazon allows dishonest buyer's to do chargebacks months after a purchase and then has nothing in place to assist seller's in getting their merchandise back. Sounds like retail fraud to me!! I wish there was a lower rating to give to this website.They are truly at the bottom!",1,1
1016,315,315,"Overall, I think this is a very good book for someone who is trying to turn their health habits around, but is overwhelmed by all of the possibilities.  It also a good track to run on for someone who wants to implement important life changes in an easy step-wise fashion.  There is nothing fanatical about the recommendations and they can be easily implemented by almost anyone.  One of the things I most like about this book is the encouraging tone and the prioritization of various changes that are made little-by-little in eating habits, exercise, etc.  This book recommends walking as the main source of exercise and gives some great arguments for why this makes sense.  I think there are also some good and simple nutritional guidelines e.g. eliminated trans fatty acids, eating more fiber, using more olive oil, etc.  Mixed in with some well researched conclusions are Dr. Weil's opinions.  For example, he recommends a fairly simple supplementation regimen.  While it is true that not everything he says is necessarily supported by corresponding studies, it is also probably that some of it is on the mark, but the data is not all in or all of the variables are not possible to isolate.  At the least, I don't see where this level of supplementation would do harm to most people.  I also like that Dr. Weil takes a holistic approach to health.  He not only looks at and talks about the body.  He also addressed stress and relaxation, life attitudes and other ingredients of a healthy life that impact on health.  While he is very commercial, he is also a Harvard trained physician and I do think that he has some very good insights to share.  While in some ways I think this book can be better.  I would still recommend it to almost anyone, especially people who are intimidated by the idea of exercising and changing their life habits.  While not every suggestion might be on target, I am sure that if someone implemented ALL the suggestions over eight weeks, they would undergo a big positive change in the state of their health.  I have certainly found this to be true and I cheat on some of them   ;",0,1
559,1855,1855,"People have been trying for years to prove that the founding cause of the Universe is natural occuring harmonies. These theories are usually the occult disguising itself as science. If these theories are correct there needs to be a 'fundamental' frequency (a demiurge style 'god of harmony') to begin the resonance. No such thing exists - see Scientific American, August 2005 'Is the Universe Out of a Tune?",1,1
269,1320,1320,"I think in retrospect I wasted my time on this one. It had a great premise that indulged me into buying this book but who knew dark days lied ahead of me. As I read through the last chapters trying to uncover the mystery, I kept on hoping that there would be something more to it, something more enigmatic, a brilliant twist but I was left with despair. My major problem with this novel was there were not enough, in fact hardly anybody whom the reader could suspect as the possible killer. And bringing out a totally new character at the very end to describe the proceedings only shows a lack of respect to the mind of the reader who had been guessing until now about various other possibilities. I will never touch this author's book again! A mantra for reading thrillers is in believing the hype and read the best of the best-Dan Brown",1,1
227,1821,1821,This is a difficult book for  beginner-level  spanish language students.  I kept it b/c I understand that it is one they use at the immersion course I will be taking soon in Mexico. Probably will not use it before that or subsequent,1,1
728,1746,1746,"When I first picked up Drinking Coffee Elsewhere, I was excited to have the chance to read something that so many people seemed to enjoy.  And, truthfully, it's not a horrible book.  It is entertaining, the style works, etc.  On that note, if you're looking for a fun read and don't plan on thinking about it too much, then by all means, get it.  My problem with the book is that it doesn't deserve all the acclaim it's getting-- if you want something that breaks boundaries or adds a new voice to the current socio-political situation of America, this is not your book.  Probably one of the major problems with the collection is that it's heralded as a riveting commentary on the plight of the African American female. Packer has very little new to say, and most of the underlying themes of the stories have not only been said previously by Alice Walker and other writers, but have also have been said better by those authors.  Drinking Coffee Elsewhere is no more than a watered down version of You Can't Keep a Good Woman Down, a book that, while having its own problems, would probably be a better use of your time and money if you're really interested in the social commentary in the text.  Even from the literary standpoint, it's not terribly outstanding.  The characters are stereotypes; the plots are predictable.  The adult female protagonists are all essentially the same person-- an intelligent outsider who struggles with race, religion, and fitting in-- and are generally pretty ornery about it as they do so.  The other protagonists are the same, just not so irritable.  Similar to this lack of variation in her characters, Packer varies little in her narrative style.  Yes, the language is pretty at times, but there is no experimentation with language or structure; all of the writing is in a highly generic voice.  Finally, the stories themselves contain scenes that aren't necessary and that detract from the actual narrative.  In short, Drinking Coffee Elsewhere proves that what it takes to sell a lot of books isn't actual talent, but how much your publisher backs you.  Packer had the good fortune to have famous mentors and to be the product of some highly acclaimed writing programs, which resulted in her being picked up by a big name publisher who could pay to get her name out",1,1
325,1477,1477,"This book was fun to look at, but not really usable. Lots of stylized drawings and self-aggrandizing tales by the author and not a lot of realistic how-to. Also, the explanations about skin care were clearly not written by anyone with a science or medical background.",1,1
321,562,562,"this book is important for every one who has a back ""issue"".  given 5 as gifts to loved one's experiencing back pain",0,1
633,1427,1427,"I picked up the audio book from the library, and didn't know by the title and author's name (my first Jance book) that this was chick lit. I don't feel this book was something I would've started had I known. It started real well, and Ms. Jance knows how to reel you in with her writing. Midway it got off track for me when the the protagonist started blogging  about her unfair release as a new anchor, and then about her friend who died of ALS, and then came the long responses to the blogs. It just got sickening to this reader and made it hard to stay with what could've been a decent suspense drama.",1,1
494,1333,1333,"This is one of the dullest chick lit derivatives of the Ya-Ya Sisterhood and their adventures, or misadventures. It is full of misery, poorly developed characters, and is so formulaic that I predicted the outcome after about 50 pages, at which point I could no longer stomach these ego-driven, falsely sweet dolts. Don't waste your money",1,1
416,1558,1558,"I liked this book for its analysis of political phenomena. However, I found it weak on issues facing companies today in China or that the new business economy has created:  There was little or no discussion of the institutional problems facing China in its transition.  The journalistic background of the author also peeked through and some sections were too breathless for me.  I disagree with the simplistic conclusion (among others) that water and pollution are the two major problems facing companies operating in China",1,1
751,53,53,"""This was the first sales book I ever read. And today, 10 years later, I have it proudly displayed in my library. When I speak with clients who I now teach sales skills to, I still reference it from back in my days selling copiers in 1994. Way to go Stephan!""",0,1
903,817,817,"This is a wonderful book that catches the subtle and yet glaring clashes of outlook on country and escape, grounded firmly in love and faithfulness.   It moves quickly;  I was afraid of a tragedy at the end but the resolution is quietly reassuring and poignant.  The grounding love is as much sexual as otherwise but that's understandable in view of the widely different backgrounds of Julie and Abu.  And it is not transient but deepens.   Miriam, Abu's sister, remains with me in her moving quietude, and the litle girl Lela, hand in hand with Julie, plucks deep",0,1
240,1693,1693,"The author gives vague advice, the ""calm down"", ""be objective"" cliche  advice. If you don't believe me, I'm literally quoting him.  Although the author tries to make his book seem original, as you can read, it's not merely about imagining yourself in positive circumstances, but mixed with the generic advice I mentioned. This is not something revolutionary, this is rehash. Save your money and go imagine yourself in a positive situation, you don't need to read hundreds of pages to do it, or spend $ on what to imagine",1,1
137,156,156,"This book is so great and touching. As a mixed race teen this book gave me hope and confidence. It taught me to honest and open. It made me proud to be me. Never has a book made me so convinced that I am great and wonderful  to be multiracial. I thank the author for this awesome book. Anyone who is  biracial should read this book. Not just once, but over and over, marking  the poems and stories that you can most relate to and read them when you  are feeling down on yourself. This is one ""must have"" book",0,1
406,295,295,"I've just returned from a reading of this book by my philosophy professor, Dr. Luke Barber.  Although he only read from a couple chapters, it was easy to figure out that this book is definitely a must have for anyone who loves  life (or would like to learn how).  Containing good, useful (not to mention  funny) stories, you will be able to relate to the text easily and  effectively!  I plan on purchasing this book and I would definitely  recommend it to anyone interested (and even those that are not!)",0,1
579,935,935,"My two boys, ages 3 and 2, both pull this book off the shelf over and over. I use it to teach the younger one new vocabulary (both in English and Spanish) and the older one to continue to practice his numbers (also in both languages), as well as colors. It's a great addition to the workbook Flip Flop Spanish, and also just for fun.., my littlest, a one-year-old girl, even looks at the pages and will sit with the boys to watch them. They're sturdy pages, full of all KINDS of things. The kind of book you find something new each time you open it. It has little lists to find items as well.",0,1
629,394,394,"In all the talk about education issues these days, it's easy to forget that what's really important is the relationship, the energy, between students and teacher.  When the teacher closes his door and is face-to-face with thirty kids--THAT'S where it's at.  It's not test scores or textbooks or innovative curriculum--it's what happens between PEOPLE in a classroom.  This book shows that dynamic relationship between eager, active kids and a caring, active teacher.  It's not all pleasant, and successes are sometimes small, but a pervasive caring underlies it all.  As a teacher, this book reminded me that sometimes the best thing I can do for my kids is to leave all that paperwork, go for a walk, go to bed early so I can be there for them the next day",0,1
886,1151,1151,"I bought the book after a practitioner used this technique on me. However, the information provided is too extensive and confusing, listing far too many ""points"" in the body with corresponding healing touches to keep track of them. The body map listing them is in the first part of the book, so you have to flip back and forth to see what the author is referring to. I also thought some of the miraculous healing claims a little outrageous. The way this system originated is also a little murky. This is a better book for people training to learn this practice than for the lay public",1,1
795,1552,1552,"OK, I know I'm going to get hammered for this; once again, there goes my reviewer rating. But I just HAVE to be honest: this is a terrible story. OK, being that it's Shakespeare, it's prettily told, but it's still a HORRIBLE story, and I can't imagine why otherwise sensible people like it. Perhaps they feel that Shakespeare is telling it tongue-in-cheek (it IS a comedy, after all) and poking fun at the system of fathers marrying off their daughters without any concern for whether they want it or not; that would almost make it tolerable, if I could believe it. But given that it IS a Shakespearean comedy, we must assume that the ending is supposed to be a ""happy"" one, and the situation at the end is far from pleasant. Or perhaps people believe (I've heard this claimed in all seriousness) that Kate has actually ""triumphed"" at the end, having figured out how to manipulate Petruchio so as to get her way subtly and underhandedly. Even if this were true, I'd hardly consider it a ""happy"" anding, and personally, I see little evidence of it.  No, what we actually have here is a story of a strong woman (some people seem to like it simply because there IS a strong woman to be found in it) being married against her will to a scheming golddigger who ""Tames"" her by blatent if indirect spousal abuse (he doesn't beat her, simply starves her and sleep-deprives her, as well as forcing her to wear muddy rags until she behaves exactly as he wants, up to and including winning him a bet by lecturing her contemporaries on their duties as obedient wives. Her spirit may or may not be broken, depending on how the part is played, but the fact remains that she's forced to BEHAVE as if it is, and that's not a message that should be bruited about in a ""comedy"". This is absolutely the WORST of Shakespeare's plays",1,1
673,376,376,"As China re-emerges as a dominant power in the 21st century, much will hinge on the beliefs of the people in that country when it comes to the actions it takes and tolerates around the world. Oddly, the fascism of the Communist regime remains largely in place in the era following Mao's disastrous reign, even as capitalism and other Western ideals spread like wildfire through this huge, heavily-populated, and (from a Western perspective)oftentimes strange land. Aikman does an excellent job of covering the basic bullet points of the history of Christianity in China, as well as introducing readers to the many Chinese Christians who have led or continue to lead the church in their country. On a recent trip to China, I was highly impressed by the deep generosity, humility, resourcefulness, strength, perseverance, and kindness exhibited by Chinese of all ages. This spirit hums just below the surface in the stories Aikman tells of the Christian Chinese and their faith. This spirit is also, I believe, one of the major reasons why the life and teachings of Jesus seem to so easily take root in the hearts of so many Chinese. Also, those who are concerned that a ""Christian China"" would somehow gut the land of its culture and heritage while propping up a Westernized facsimile in its place should rest easy. It seems that the faith is spreading through this nation in a very distinctly Chinese way",0,1
101,59,59,"So many disbelievers out there! I feel so sorry for you: no magic left in your dull and predictable worlds? Of course this book is on the level. While my dog Ernestine does not build art pieces as such, she's a pretty good cook and a crack shot. So why not dog artists? The review of dog art is a little species-centric, however. Most of the dog artists I know use faecies or urine to construct art, or engage in performance pieces: ""Rooting The Leg""; and ""Licking The Balls"" spring to mind. Dog culture can be appreciated by humans but is not the SAME as human cuture. So a little less chauvanism please Ms Mathison",0,1
410,1769,1769,"If you adore the intellect and see in it the only way to the highest, purest, and most divine knowledge, than this is your book--but it isn't mine.  Page after page of speculation about the higher realms open only to  a mind freed from the crude considerations of the flesh....I kept hoping  that Plotinus would realize his vision and disappear before finishing, but  it didn't happen",1,1
420,4,4,"I read this book many, many years ago on a very long flight.  I couldn't put it down.  The philosophy is simple; live frugally, save/invest money every month, and you too can be a millionaire.  It's great advice, especially in this day and age when the younger generation wants the big house, expensive car, and everything else right NOW, with no regard to the future.  Although some of the info is dated (Enron being named as a great company to invest), and some other advice (putting new soles on old shoes) is a bit much, the general message makes plenty of sense.",0,1
853,89,89,"Spend big bucks and hire The Boston Consulting Group to help you with your strategy . . . and what do you get?  Hardball answers that question indirectly through sharing classic strategies for achieving competitive and economic advantage employed by BCG clients.  As a result, I think this book will be most appealing to MBAs thinking about working for BCG and potential clients who want to get a sense of what the outcome might be like.  For those who are well read in business strategy, this book will be a disappointment.  It focuses on very little you haven't read or thought about many times before.  Skip this book if you are in this category.  The strategies discussed include overwhelming competitors with superior resources (Frito-Lay versus Eagle Snacks), adjusting to take advantage of what customers want more of (more variety and better delivery from Wausau Papers), threatening competitors' sources of profits (Japanese auto makers go after the Big 3's positions in minivans and SUVs in North America), copy and improve on better business models (Batesville Casket applies automotive manufacturing techniques), encourage your competitor to retreat (attack the bottom of the market first in low margin categories and move up), refocus your business model on one set of advantages (CarMax), acquire others to build your strengths while making competitors more vulnerable (Masonite International), and change the nature of competition (get to low-cost sourcing earlier than competitors, secure low-cost assets sooner and play the Wal-Mart card carefully).  The overall metaphor for the book has its problems.  If you play to win, you are playing hardball.  Al Dunlap (author of Mean Business) was a hardball guy, but it didn't pay off at Sunbeam.  If I read past the words in the book, the concept they authors are advancing is one of being unrelenting in developing a strategy that creates a virtuous cycle of ever-expanding resources and advantages while creating a vicious cycle for competitors of ever-decreasing resources and advantages.  ""Keep 'Em Down"" would have been a more accurate title for the book.  You will find scant information in the book about newer types of strategies, new forms of technology and new business paradigms.  This book is about ""rock 'em, sock 'em"" competition among the industrial giants of the world.  I worked as a consultant and later as a project manager at BCG in the early 1970s, and I was struck that the kinds of strategies and clients described here have changed almost not at all since then.  I do think Hardball better captures the classic BCG approach used in the early 1970s than any other book I have read published by the firm or its professional staff.  Bruce Henderson would be proud of you!  From my perspective, I graded the book down for slight inaccuracies in places such as underplaying the legal risks in these strategies (the authors seem to think scaring off competitors with ""signaling"" is pretty risk-free), misstating some of the cases (did GM really crush Ford's ability to get investment grade bonds by pushing for zero percent financing? -- it looks more like mutual suicide to me), and praising more than was due in some cases (the Japanese car companies were very late to come into North America with minivans and SUVs).  I also thought the metaphor got in the way of the message . . . rather than enhancing it.",0,1
604,1101,1101,"I ordered this book after reading the rave reviews and the who's who of public school using this format.  Nowhere is it advertised or even mentioned that this is a Christian book, espousing Christian dogma and assumptions.  I'm surprised this is acceptable for use by Government funded public schools.  Furthermore, there is a lot of non-scientific rhetoric in the book that eschews logical debate and exposition.  I'm very disappointed and consider this to be false advertising. Some of the parenting tips are common sense that I didn't think needed to be reiterated.  A person already interested enough in buying a book would already have the basics down.  I was looking for more than that.  The advertising led me to believe that the book would be about language manipulation, how to speak more effectively with children to ease the learning process. There is false logic in some of the parental mistakes.  An example is always attributing ""hovering parents"" to ego issues, that a parent ""needs to be needed"".  Some hovering parents are survivors of abuse and can't see the lines between normal risks and when a child is in real danger.  False assumptions leads to false conclusions. I gave this  2 stars with the thought that someone who is so out of the loop and a danger to their child may read this book-at least could adopt some common sense.  But it isn't helping my family.",1,1
1047,242,242,"Thirty years later and this classic remains a compelling read. This book has fueled a thousand others, setting the perspective for all those interested in the building blocks of life. It's a genes-eye-view of where we came from and how we are motivated, a science and reason-based treatise that is compulsory reading for those of us intent on learning from and about our remarkable natural history. Other books by Dr. Dawkins maybe an easier read but this is where it all started",0,1
244,1701,1701,"This book is more of an advertisement for Scoblete's other books, his writing buddies other books, and his golden touch craps siminar. This book gives no mention of how the reader can acomplish dice control, which is the reason I bought this book. The book is rather a collection of stories. Scoblete tells of people he met playing craps but he forgets to tell how to play craps. It would not surprise me at all if the characters in the book are made up, especially the Captain, the authors ultimate craps hero. I couldn't even finish this book. It was boring and repeated the same type of uninteresting stories all the way through, and left the reader with no knowledge gained. If you are interested in a good casino book I recomend something by Avery Cardoza or a book published by his company",1,1
234,1324,1324,"Robert Allen's previous book, Multiple Streams of Income, is EXCELLENT and I can't say enough good things about it.  This one was a MAJOR DISAPPOINTMENT in comparison.  He talks about the same rehashed Internet marketing strategies that everyone else does.  Creating email lists, newsletters, blah, blah, blah...  The most disappointing thing about Robert Allen -- and I lost so much respect for him over this -- is that he demonstrates how to get a bunch of people to order his product within minutes of putting out an email blast.  What's stupid about the whole thing, and demonstrates that he's a snakeoil salesman scam artist, is that what he's selling by email is a course on how to make money on the Internet...so how do you make money on the Internet?  According to Robert Allen, by selling courses showing people how to make money on the Internet is the only way to make money on the Internet.  That's a scam!  How does he sleep at night?  Don't buy this book.  It's a waste of money",1,1
668,1797,1797,"I visit England frequently.  I have an earlier edition of this book which I find to be very useful, even now.  The new version leaves out a lot of the good places that were in the old book and it lacks credibility.  I have a hard time taking any of it seriously when it tells me that an English pint is 16 ounces.  Anyone who is serious about English beer knows that an English pint is 20 ounces",1,1
721,1620,1620,"This book is best used for viewing its selection of Master Drawings many of which are superb. However, its written text is filled with multitudes of factual errors and pseudo-intellectualizations. It should be noted that this book was not written by Hale; it was written by one of his students and lacks the quality of Hale's classic, ""Drawing Lessons from the Great Masters."" Instead, this book loses itself in unimportant, erroneous anatomical minutia which will baffle, confuse, frustrate and ultimatly demoralize the motivated reader. It greatly misses the mark in both clarity and presentation of important anatomical theory",1,1
797,279,279,"Carl Hiaasen spins a tale of adventure and humor that should motivate young readers to protect wildlife and natural resources. Hoot is set in the seaside town of Coconut Cove. The plot revolves around Mother Paula's Pancake House, a fictitious restaurant chain in Florida about to build its 100th store on a parcel of land inhabited by families of burrowing owls. The developers know about the endangered owls and removed legal evidence of the owls from public records. Unwary citizens applaud Mother Paula's in Coconut Cove.  The lone crusader for the owls is a boy nicknamed Mullet Fingers who lives in the backwoods dodging truant officers. He pulls up construction stakes and invents other nocturnal forays to stop development. Mullet Fingers enlists the help of his step sister, Beatrice and new kid, Roy. Beatrice is a middle-school soccer queen who holds her own with the boys. Roy is a level-headed kid who moves to Coconut Cove from Montana, earning the dubious title of Cowgirl.  When you throw in a zany cop, a redneck construction boss, a sly businessman, a high school teacher willing to support kids acting for righteous causes and a bully whose attempts to squash Roy you've got a pretty good read!",0,1
493,840,840,"'Google Advertising Tools: Cashing in with Adsense, Adwords, and the Google APIs' by Harold Davis is one of those specialty books that is absolutely a must have for anyone that wants to succeed with advertising on Google.  Teaching you the ins and outs of how to use the behemoth marketing tools AdSense and AdWords, this book will instantly start producing results if you stick to what this says and learn to make ads that are not only seen, but seen OFTEN.  300+ pages of advertising yum yums will get more people to pull over and take a look at your web site, and you will better understand the metrics behind what kinds of advertising works and what DOESN'T.  If you advertise with Google or want to in the near future, you owe it to yourself to pick up this book and start following the advice it lays out IMMEDIATELY.  You will NOT be disappointed!!  ***** HIGHLY RECOMMENDE",0,1
831,1279,1279,"Sometimes a reader knows more about a narrow subject than the author. When the author is in error about that subject, the reader may question the accuracy of the descriptions in the rest of the book. Such is the case here.  I've written 123 books; several on parachutes and skydiving. I am a pilot, skydiver and parachute rigger; I know the sport and the industry.  The author wrote:  ""We use flat chutes as parasails."" What is ""flat""? Square? Rectangular? Ram-air? A ""parasail"" is a kite and is usually under tow behind a boat. This sentence does not make any sense.  ""Four miles up, he pulled"". That would be 21,120 feet. The use of oxygen is not mentioned.  ""Ferocious, out of control spiral. One of the cells collapsed."" The collapse of a single cell will not cause a fast turn and the cell is easily re-inflated.  ""Corkscrewing caused the other cells to collapse."" Not likely.  ""Guide lines"" An uncommon reference. They are referred to as control lines or toggles.  He jettisoned the main canopy at 15,000 feet. He freefell ten seconds and opened his reserve at 12,700 feet. The rest of the team on this HAHO jump would still be at 18,000 feet. ""Five minutes later."" He would be at about 8,000 feet. ""He estimated he had about 15 minutes of glide remaining."" More like eight minutes.  ""He was so relaxed, he was startled to hear canopies fluttering all around him and the sound of men splashing down just under him."" How did they all beat him to the landing area? They were 5,000 feet above him.  Fiction writers have a responsibility to make their descriptions accurate. When a reader finds obvious discrepancies in one area, it makes him or her wonder if the rest of the book is accurate.  And, the writing is not creative.    Dan Poynter The Parachute Manual & The Skydiver's Handbook. DanPoynter@ParaPublishing.com.",1,1
921,893,893,"As someone who was arrested amd jailed and deported from Japan due to a  fear of flying phobia that the Japanese government refused or could not  comprehend, I find DuPont's book an important addition to helping the  public understand and deal with such phobias. I still don't like to fly,  even after my 1983 accident, but DuPont's book helped me better understand  my condition. A very important book. I hope it finds a Japanese publisher,  too",0,1
32,467,467,"I wrote this review because I felt that none of the reviews so far really got the main cause of this book. This is NOT a book about cosmology (as people would expect from Roger Penrose). In this tiny book, Penrose summarizes his idea that the mind cannot be understood by mathematical processes (something much different from the opinion of 99,99% of neurobiologists, such as Steven Pinker). This view is near to the Nobel laureate Murray Gell-Mann. The book is easy to understand and the ideas are very concise and its recommended for the ones that are interested in intelligence theories (thus, the author assumes that the reader know what a neuron is and how it works!). Some may think this is a difficult to understand book because they didn't had in mind that this book is about Penrose's point of view on intelligence. In fact, I'm not a physicist, nor a biologist, simply a high school student and I found the book very easy to understand, although I do not agree with Penrose's point of view. I think he forgot something very important. Read it and read the other point of view and you'll find what it is! :",0,1
220,1568,1568,"Firstly, let me say the research Nicholas Lardy has conducted is commendable and a welcome addition to the existing literature. His data sources are vast and highly informative.  The major limitation of this  publication is that the central argument is biased. Lardy selects those  data and pieces of existing literature which support his own view. As a  result, major sections of the literature concerning financial reform in  transitional economies are simply ignored or brushed over.  Lardy's view is  the typical Western, dare I say ""American"" argument. Primarily he  uses financial criteria to evaluate the economic performance of China's  state banks. This methodoloy is extremely poor - particularly in the  context of China's trannsitional economy. Financial criteria are a horrible  guide to both internal and allocative economic efficiency. If anyone would  like elaboration on this point feel free to email me.  In summary, Lardy's  book is informative and makes for interesting reading. However as a piece  of economic analysis, its usefulness is limited. The major reason for this  is a total lack of economic theory(as indicated by the previous reviewer)  which has resulted in a poor methodology",1,1
1027,1255,1255,"I love to read great books like BRAVE NEW WORLD by Aldous Huxley or FAR FROM THE MADDING CROWD by Thomas Hardy. I love THE AENEID by Virgil, THE ODYSSEY by Homer. I read both long versions of LES MISERABLES and THE HUNCHBACK OF NORTE DAME by Victor Hugo. I read THE RISE AND FALL OF THE ROMAN EMPIRE by Gibbons and gained much knowledge from doing so. I LOVE TO READ.  But GREAT EXPECTATIONS was a GREAT DISAPPOINTMENT! I was somewhat amused until chapter ten where I felt the book became psycho-babble. I was also disappointed in TALE OF TWO CITIES. I could not endure the first two chapters! Dickens did a fine job on THE CHRISTMAS CAROL. But I will NEVER read another of his books",1,1
