,Unnamed: 0.1,Unnamed: 0,sentence,score,label
410,1727,1727,"I guess the best thing to do for now, is to not do anything and see what happens. Don't you agree?",0.3785537998,True
284,2914,2914,"I thought that I should tell you that I created a new SVG version of the Wikipedia logo, located <url>. It has a few problems, could you help me with it?",0.9103881911,True
213,3204,3204,Hi Gareth. I was wondering if you could point me in the right direction for learning about building a wikipedia profile?,1.067862111,True
362,3531,3531,Replied there. Should we keep it in that one place for now?,0.2749108757,True
80,3242,3242,"While the Curriculum and Campus sections could use some references, i think this is ready to go live. Do you know how to move this to the main article space?",0.3448227736,True
850,3796,3796,"OK, same situation here :-) Marskell and I agreed on a proposal that would initially just give us some backup on the day-to-day stuff, not necessarily closes, but to work in to people who could help when we needed time off. Is it OK with you if I go ahead and propose that to Raul?",0.6065312709,True
970,3669,3669,This is great so far! What do you feel you need help with?,1.176758363,True
947,1812,1812,"Unfortunetally, I have no experiance with this kind of thing, nor have the program you discribed. Maybe we should find a user that can?",0.0149200554699999,True
901,2451,2451,Hi again! Have you had a chance to get it lately?,0.7898880223,True
193,293,293,"Hey friend, you are missed on here. What's up?",2.167153101,True
711,2040,2040,"So what kind of redirects ''would'' be appropriate in a print encyclopedia? The way you describe it, this would seem to be the default setting for all redirects, wouldn't it?",0.08033339182,True
750,2231,2231,"Someone from the company that's the subject of this article has just posted on its talk page saying that there is a past version of the article that was acceptable, and that it was overwritten today by someone heavy-handed. Could you check whether there is an non-CSD-able version in the page history, and if so, restore it?",0.007945129388,True
1000,2472,2472,"From the edit history to the template, it appears that your last edit has not been undone so hopefully this issue is resolved. You are both editors of between 1 and 2 years experience here, so perhaps a bit better communications would be a better approach in future?",0.7221748683,True
532,2026,2026,"I have developed a <url> showing the holders of the senior positions in the shadow cabinet since 1945. I thought that it might be of some use somewhere on English wiki, but it doesn't seem to fit with the current schemes for the <url> page, or the <url> page. Any ideas on where the table might go?",0.4405005344,True
319,3,3,After ''New Jersey'' leaves the mainpage it will be nessicary for us to check all the article linked to USS ''New Jersey'' and ensure that no subtle vandalism crept into them by means of the USS ''New Jersey'' article. Are you willing to help?,0.5530392749,True
764,3448,3448,"We both seemed to have overlooked R7 and R7.1, they both appear to be equally passing, but I personally feel 7.1 is the preferred one. Thoughts?",0.01520148115,True
912,1375,1375,"Thanks for taking all that on....just wondering on the template if that Vancouver / North LM split vs Fraser Valley South LM split is something Elections BC cooked up; ""North"" and ""South"" just don't seem right geographically/compass-wise, it's more like ""West"" and East"".....I'm imagine there's reason to your rhyme; dito Vancouver Island/South Coast which is a-geographical somewhat if North Island is included (the Queen Charlotte Strait region is part of the Central Coast). If those are divisions used by Elections BC I guess that's what it is, though....I can make some additions to various pages describing the changes relating to ridings they're made out of and waht areas are in/out in each case.....and since the districts were created in 2008, shouldn't hte title say that instead of 2009?",0.5247972111,True
635,176,176,I suggest we start with the History section. What do you think?,0.2228020637999999,True
904,3138,3138,Whipped up <url> the other day. Interested?,0.2964524763,True
128,2328,2328,I had a look at the place noted on the top of the talk page about 1rr and I was unable to find the sanction you talked about. Where is it listed please?,1.362112258,True
60,2707,2707,Ahhhh... My apologies. You wouldn't be using the google toolbar perchance?,1.216601333,True
211,1584,1584,Additionally I would like to ask the proponents of a unified citation style to answer this: Which wikipedia policy is this proposal based in? Which of the five pillars does it work to bolster?,0.3858191046,True
118,2331,2331,"It would be nice if there was an optional protection expiration date, similar to how administrators are able to block for a definite amount of time (15 minutes, 24 hours, permanently, et cetera). Are the developers able to implement this?",0.2463748607,True
577,1122,1122,"Ideally, we add it to <url>, because that article is terribly bad, and this is a good starting point for a ''major'' part of it. I assume the sources are not OR?",0.1282762939,True
695,1627,1627,I am a fairly new admin. When is it appropriate to use such a block as you did with a user I'd blocked?,0.1238558708,True
955,1371,1371,"I'm on it. Instead, could I persuade you to offer comments on the FAC page of <url>?",0.9547975431,True
874,3175,3175,"Hello again. Could you move this to <url>, please?",1.635609214,True
896,1839,1839,"I actually know nothing about karate, but you look to be doing a good job with your work, and I'm just here to say sorry really that some of your articles got deleted. Which artiles got deleted?",1.182959003,True
3,442,442,"I have to admit that I am wary of the word ""compromise"" because I honestly do not understand what purposes are better served by KSmrq's version than by mine. Can someone fill me in?",0.035489575,True
481,3046,3046,"What a great Marine and patriot. Is he in the L""ist of historically famous Marines""?",0.2595328117,True
156,3460,3460,"With all due respect, that is going to take ages. How can one create a 'Bot' to do all this for me for <url>, <url>, <url>, <url> and <url>?",1.171748211,True
712,616,616,"Following your comments, I've improved the article a bit more. Do you think it's ready for A-class review?",0.9720537932,True
857,497,497,"Thanks for your note, Tom. As a matter of interest, how could you know who someone is based on the IP address?",0.5903334414,True
345,623,623,"As does ''<url>'', and ''<url>'', and even ''<url>''. Wanna be friends?",0.5356857111,True
1027,1060,1060,"The brainteaser of course is that the <url> documentation subpage currently manages to show all situations working correctly with no red links, yet the same metatemplate called from cite_web/sandbox is having problems. Is the problem that one template can not accept a winklinked date output from a called metatemplate, or is this really just a problem of my buggy coding skills ?",0.002663872635,True
810,3073,3073,"As far as I can tell, the personal attacks against editors has indeed subsided. Are you indicating you are aware of recent incidents?",0.2194296586,True
339,2102,2102,"If you are refering to the recent work I have been doing, I think most of it has just been fixing small format errors. Could you do me a favor and let me know what edit I have mistakenly marked as '''m'''inor so that I can watch out for mistakenly labeling such edits as '''m'''inor in the future?",0.1126748536,True
105,434,434,You're unblocked. Do you want to discuss what the article should be named?,0.5602898593,True
389,2863,2863,"Counter offer, work in a sandpit and if we can't agree, review in a week. What do you say?",0.4063453048,True
598,1520,1520,Thanks Anon. Better now?,0.6844704272,True
485,3319,3319,"I've just noticed I wrote ""It's possibly the most ''possible'' incident in his life"" for ""possibly the most ''important''"", so I may be more caught in the toils of flu than I thought. Check I haven't done anything stupid, and smooth out the text?",0.1212481201,True
445,511,511,"To be honest, I'm not sure - the decision say ""remove individuals and organizations"" but it also said ""per BLP"" and Abascal is deceased. Perhaps you should ask Timrollpickering, the admin who closed the discussion, to clarify?",0.7410227898999999,True
827,2811,2811,"Acad, I see we have one fairly ambiguous comment at <url>, dealing with hyphenation, which is one of the things we agree on, if memory serves. Any advance on 4 people who care?",0.407901829,True
575,578,578,Hey. I'm proposing a <url> - would you be interested in coming along?,1.039149614,True
747,1045,1045,E-mail me at <url> (just get rid of the spaces in between the letters and numbers) whenever you feel like it. By the way are you a member on any Iranian football forums online?,0.8218877806999999,True
272,3667,3667,"Just one more thing: The <url>' logo was re-made as a vector image a little while ago, but the colors (especially the skin), really seem to be off. Can you fix it?",0.7051859462000001,True
993,2043,2043,"Quite. Do you know why, though?",0.2772194007999999,True
542,702,702,"Well... pretty much most of what was in the old table, and the category links. May I get in touch with you via e-mail to work on the specifics?",0.47102975,True
984,575,575,I agree that some matters are best left relatively unheard of. Perhaps the creation of some explaining diagrams is in order; have you ever thought of adding descriptive images to the wing configs article?,0.134201436,True
161,2132,2132,Hey thanks for reassessing the <url> article to B class. So what's need to be done to make it GA?,1.327308584,True
844,692,692,Made a bunch of changes to the <url> article. What do you think?,0.7466351287999999,True
1010,3326,3326,Do you feel that you've had success in forming consensus here within your knowledgebase? What do you feel are the underlying reasons behind your current ban from Wikipedia?,0.3295235652,True
676,813,813,"Thanks terribly for looking it up. Would it be alright for me to use the new source in Europe, economy section then?",0.5053470774000001,True
1017,3253,3253,"Sorry, another issue has taken my attention, and I don't think I can get to this task. Since you are running AWB, and have thought through how to do the regexes, is there a reason you can't make the heading change yourself?",0.254498763,True
1041,2721,2721,"I am the bot owner, and I replied just above your comment, explaining the situation. Is there some other problem, or some other comment I didn't respond to?",0.4052240835,True
701,86,86,"Also, I was looking at the edit history for <url>, as I thought I had created the page (honestly I cannot remember), but the history prior to your move of the list to <url> is missing. Do you know what happened to it?",0.3561413136,True
100,2849,2849,"I had a quick scan through the <url> article, which while good seems to be to suffer from the negative effects of ""summary style"" when used on very large topics - namely that while the individual sections are good summaries of what they are describing, the ''overall'' article lacks a coherent flow, a narrative taking the reader from beginning to end. Does that make sense?",0.2784147199,True
496,2556,2556,"I uploaded a new version of the Desert Storm map, with Egyptian, Syrian and multinational forces labeled (<url>). How does it look now?",0.4843384916,True
1024,78,78,"I created the redirect page ""SEAC (computer)"" and I think the article chould go there, with redirects from the other two names. Since you are an administrator, can you do that?",0.1128283908,True
856,2342,2342,"Thank you for the links and the explanation. I'd like to help with the project, what did you have in mind?",0.9626633275,True
1044,1832,1832,"I've asked Jza84 if he could have a go at drawing a new plan, he's asking if we have any source material he could work from. The only one I can think of is the plan currently in the article, do you have any others?",0.1744418107,True
178,1980,1980,"I ""voted"" weak keep, based on what I've found. Can you comment?",0.008860021498,True
203,1923,1923,"<url> has lots of problems, not the least of which is a misspelled title. Do you recommend it be nominated for WP:PROD, or is there a better path to take?",0.2679161781,True
98,1648,1648,"""a low straggling house"" whose rooms were ""pretty and decorated xe0 la franxe7aise"" ...two of the 19th-century NYTimes citations you removed are the sources for the quotations cited here ... now the quotations don't have references. Would you please put them back?",0.006543809797,True
880,1153,1153,"Thanks for your support! Would you consider commenting on the <url> talk page, saying it has your support (and adding those comments for discussion)?",1.696684607,True
48,2338,2338,"Somebody labeled the ""stenography"" images you did for <url> as unverified. Would you midn adding a tag to those, too?",0.947022762,True
700,723,723,I've got some. Want any of them?,0.3648157075,True
670,865,865,"To this day with the latest release, taking chances, the owner/copyright holder of all of Celine's discography is Sony Music Canada- (P) and (C), even though epic and now columbia in NYC is where she is signed to produce recordings. For now, Celine's infobox says ""CBS Records Canada (1986u20131990)"", but since her discography owner/copyright holder is still Sony Canada, should I change this to Sony Music Canada (1986-present)?",0.3162404976,True
685,229,229,"Looking at my various edit summaries to <url>, I don't see any where I mentioned anything about another example. Can you say which edit you have in mind?",0.7032258489000001,True
1097,359,359,"Congratulations, OGoncho! Isn't there a barnstar for things like that?",0.8434827719,True
278,3760,3760,"I don't play club anymore (I stopped this year), I have just been too busy this year, but I will probably start again soon-ish. Where abouts do you play?",0.8069156174,True
498,1531,1531,I am trying to retag all the Soviet-PD images. Can you identify there the image came from?,0.3693710508,True
807,803,803,"You should be able to edit semi-protected pages at present, as far as I can see. What happens when you try to edit <url>?",0.1255718583,True
646,2320,2320,Interesting. May I venture to enquire why?,0.6459657509000001,True
236,1218,1218,"I'm going to try and hurry the <url> article through both GA and FA to see if I can get it as the Featured Article on the Main Page in time for its 20-year anniversary on October 18, 2009. Care to help a little or a lot?",0.3812436545,True
518,2330,2330,"Could you do me a huge favour, but only if you want to, because I know it's a lot to ask. Could you do the Peer Review for ''Loud'' by any chance?",1.838649445,True
899,1494,1494,I see we've been reading the same article on <url> years. Can you address my question on the talk page?,0.1160599663,True
205,1601,1601,"Replied on my talk. BTW, do you have access to the paid NYT articles or any of the paid newspaper archives?",0.2549953561,True
565,872,872,Thanks for the good advice. I still think the electric-shock-button idea is a good one though :-) You been having problems with images as well?,0.9487518692,True
624,1081,1081,Would my doing a read-through looking out for that kind of thing be useful? Or would it be merely annoying?,0.4808382919,True
652,1652,1652,"I'm sorry, I don't know what article you are talking about. Can you please provide the exact name?",1.170973498,True
149,3766,3766,Your POV tag justified. Did you get any support for cleaning it up?,0.1116882246,True
965,194,194,"I think I lot of the things on the Methuselah page are very interesting, but perhaps should be transferred to the Biblical Generations article, if they touch on more than just Methuselah. Would you agree?",0.7683135641,True
162,2335,2335,It appears that you deleted my comments and vote on <url>. May I ask why?,0.607443422,True
364,1661,1661,"I see you originally created this article, so maybe you can sort out what looks like some confusion. The article says that it was created by Diotisalvi, and that the church was known from at least 1113, but the <url> article says that he worked in the second half of the 12th century, and created the <url>, which started in 1152. Did he design both?",0.06174699126,True
971,3546,3546,"If you keep your eyes focused on the moving toe you can usually catch each instance when you change the rotation direction, I think? Does that tell you anything?",0.2093375696,True
349,876,876,How was the bell frogging? Where about did you go and what did you see?,0.4644585276,True
74,430,430,Hi. Did you read the e-mail I sent to you last week?,0.1145422559,True
713,1762,1762,"Look at <person> for an even stronger example and the link <code><nowiki><url></nowiki></code> <url>. Without the redlink, how would the new article creator be guided to create under <url> rather than <url> ?",0.0364617650399999,True
1123,3491,3491,"Am I indeed ""dishonest"" by responding to you? Is <url> correct?",-1.159979088,False
1712,1466,1466,"I see that you're consistantly reverting vadalism on this page, as well as me. Should we get someone to lock it for awhile?",-0.1157490593999999,False
1930,2545,2545,"... is discouraged, but should redirects be created for situations like <url>? Inclusively, I believe you once told me that something like <url> should be changed per the guideline?",-0.2794850159,False
1359,3487,3487,"All my edits to clear Lloyd George disappeared from the running count. They haven't been undone, is this a bug?",-0.05704463232,False
1402,1502,1502,"I understood just fine, but wasn't at my computer. Are you in a hurry?",-0.8103608065000001,False
1852,2236,2236,what do you think? speedy or wiktionary?,-0.0303143284,False
1505,3093,3093,"...This may just mean that I'm willing to expand my view of the word ""ancestor"" arbitrarily far, although finding a ribosome-like organism sans nucleic acids and a replicating RNA-like organism sans proteins would probably break it. On the other hand, it'd be really cool and help explain abiogensis, so, who'd really care?",-0.05373259882,False
1529,1409,1409,Thanks for reverting that obnoxious vandalism on my talk page. How do I bring in an administrator to deal with the vandal?,-0.5643186832,False
1358,1931,1931,Hardly. Does the <url> exercise executive control over Northern Ireland?,-0.8111713965999999,False
1167,158,158,The Olbermann thing is being discussed on the <url> talk page. Do you have anything to add?,-0.1042353776999999,False
1221,633,633,"Of that <url> I just went down and overhauled, you and two <url> <url> were the only (active) Texans I could imagine being interested in getting the ball for a <url> rolling. Interested?",-0.1761294182999999,False
2155,1198,1198,"Is there a reason the ""pretty much dead"" line has been removed from the <url> article? Any objections to my readding it?",-0.2960770653,False
1325,2431,2431,Posted to <url>. What category are you talking about?,-0.2261149891,False
1894,1706,1706,Not that clear to me. What's wrong with this username?,-0.4678629500999999,False
1285,1764,1764,"Yes, the ""licking my balls"" thing. Why am I not surprised that that was his work too?",-1.07123853,False
2136,2762,2762,What for did you analyse the two ArbCom cases Piotrus-Ghirla and Eastern European dispute? Was that suggested to you by Sciurinxe6 during your off-wiki discussions for 20 days?,-0.6364909408,False
2172,2943,2943,"And, btw, are you from Sevilla or its vicinity? How often do you visit Spain?",-0.1189482618999999,False
1246,2544,2544,I have absolutely no idea what you are talking about. Please be more precise?,-0.9161074649,False
1845,2889,2889,"Gee, thanks. But shouldn't it be a barnstar for '''''bad''''' humor, or maybe for the humor ""phlegm""?",-0.7226103354000001,False
1340,2789,2789,During your RFA you stated that you would be helping deal with the Scibaby situation after Raul stopped doing it. Do you feel that you've done what you said you were going to do?,-1.150131314,False
1695,3383,3383,I have listened to the beginning for your recording of Thomas Jefferson and nothing is mentioned that Thomas Jefferson owned slaves or Thomas Jefferson and Sally Hemings. Why?,-0.8085962789,False
1233,2223,2223,<url> has been promoted to A-class. Shouldn't that score?,-0.4968631348,False
1552,523,523,Update is four hours late. Any chance you could post it?,-0.2805783155,False
1130,1920,1920,"Right, I was demonstrating that one could merge <person> with <person>, that option would not appear on players that were not Dual players. Did anything actually break?",-0.2188986601999999,False
1379,3772,3772,"Why can't you just remove the offending phase and repost your comment? This resolves the situation, does it not?",-1.941574021,False
1338,3347,3347,..is indeed a sick and boring life. Where do I sign up to give you your celebratory sexin'?,-1.21164475,False
1154,972,972,"Firstly, why do you assume I don't care about the content, and secondly, what chance have you given anyone to voice a dissenting opinion? Correct me if I am wrong, but you don't seem to have asked if anyone had a problem with the merge, did you?",-1.883909157,False
1806,2219,2219,Miten sxe4 osaat nii hyvin suomee jos sun xe4idinkieli on kumminki englanti? Onks sul suomenkieliset vanhemmat tai jotai vai ootsxe4 vaa opiskellu ite tosi paljo suomee?,-0.4400290051,False
1533,2606,2606,"Re <url>, can you be more specific? Which IP address or range was blocked?",-0.2288332112999999,False
2146,1902,1902,"Hi, just returned from a longer vacation where I was 100% offline and can look at it soon if it is not too late. What is the deadline?",-0.09668640058,False
1927,2793,2793,"Soo... I should merge and rewrite, right?",-0.1852534182999999,False
2175,3567,3567,So how come he can have all types of slandereous links on his wiki page? Don't you think being an admin you should delete them?,-0.8933524745999999,False
1974,3166,3166,"#I am still convinced the long page on ""prostatitis"" (a misnomer in the case of CPPS) is confusing, with too many sections and subsections, and would benefit from restructuring and the creation of separate pages for each area, or at the very least the removal of the CPPS section to its own, in depth page. You were the only editor to object to this going ahead, with this comment: ""So, suggest keep this on hold for now, but in principle one might similarly split off other classification categories with this then just umbrella simple introduction."" Do you still hold this view?",-0.6152781081,False
1318,1618,1618,Their withdrawal??,-0.4065873097999999,False
1621,2685,2685,"Wow, you waited a whole ten minutes. What's the problem?",-2.251219647,False
1163,3678,3678,"The flag ""visible=yes"" means a comment on the page is made visible, not that the page is visible in search engines. Why did you remove flag?",-0.6709653896,False
1388,1323,1323,Just in case you didn't know - <url> has been blocked for being a <url> of <url> (also blocked). Shouldn't their nonsense be cleaned up?,-0.3193121397,False
1283,3682,3682,"Vaguely connected, because I don't feel like starting a new section. Have you seen <url>?",-0.1422803128999999,False
1880,3549,3549,"I've sent an email to NCBI about this. What sort of ""Board action"" were you referrring to?",-0.09326484892,False
1327,3321,3321,"Hello De728631, you reverted <url> edit of mine because they are ... rather unprofessional fan art. I get your point, but why are they on Commons?",-0.3832181343,False
1146,755,755,"Just FYI, I have decided to be <url> and remove the screenshot at the top of the article. There is already a link to a mirror of goatse.cx in external links, so why force readers to look at that?",-1.1154375559999998,False
2158,336,336,"Hi. Can you tell me why it's necessary for the article on the Greek goddess to be disambiguated, when <url> has only been designated as such for under 24 hours?",-0.2745484342,False
1189,2738,2738,"OK you fixed it. I know the difference betweeen these:<nowiki> <url>, <url></nowiki> but what are these supposed to mean <nowiki><person>, <url></nowiki>?",-0.2078428188,False
1617,502,502,There's no tab at the top of the page with a bold EDIT THIS PAGE on it. Is it just my computer?,-0.4742423372,False
1421,1672,1672,"According to ''Nature'' <url>, the picture is xa9 Zhongda Zhang/IVPP (IVPP is the Institute of Vertebrate Paleontology and Paleoanthropology in China). What evidence do you have that we have permission to use it?",-0.5841678483,False
1346,2868,2868,"Hi Kumioko, with regards to <url>, I'm not really seeing how <url>, a British WWII admiral is part of the US wikiproject? Were you using a category as your basis?",-0.0902460023399999,False
2189,3646,3646,"In <url>, you said that ""the template which appears only on his music sub pages"". Do you regard <url> as a sub page?",-0.09147246798,False
2041,2411,2411,"And, by the way, shouldn't there have to be actual copyright VIOLATIONS (not just a lack of a machine-readable tag) to delete a photograph? Or are we so concerned with making our project bot-friendly that it doesn't matter if we lose really great images in the process?",-0.397467092,False
1780,485,485,"I don't know, the only thing I can think of is that I changed his name to ""Psycho Derek"" for Wikipedia:CommonName purposes. Or he's in guest stars?",-0.2203393039,False
1922,2050,2050,Hi. With only a little over one day remaiming and <url> not editing and not contributing to the case as yet are there to be any known deviations from the standard procedure?,-0.4802879525999999,False
1591,1945,1945,Anyway why put up with all this carelessness? Why are sockpuppets and trolls being enabled?,-0.9880183082,False
1127,1255,1255,Oosterman is hardly the world's foremost expert on Hyper-Calvinism. Can you cite any scholars or experts who support your thesis?,-0.4071455047999999,False
1159,628,628,"Thanks, but I believe I've covered the sustance. Could you also get Beeblebrox to strike the ""Mr"" insult, unless he was doing it deliberately?",-0.970682801,False
1907,937,937,"I still prefer Huxley's version, as I don't think that version makes the dying off clear, and ignores the r-type organism analogue. Is there any way to work more emphasis into the dying off part in, as it's absolutely crucial to the removal of unfit forms?",-0.3660829844,False
1801,1338,1338,Okay. When will it start?,-0.1262261617,False
1855,837,837,"You reverted my wording changes here, pointing to the talk page, but the last comment there is my rationale for the rewording from back when I revamped it. Am I missing something?",-0.4017667277,False
1604,2682,2682,"Hey there; I saw that you took the time to edit the Valletta article, but didn't remove user Jasalf's edit. How so?",-0.8563715354000001,False
2021,2671,2671,"So do I, because, inspite of my 100s of friends and supporters, I'm feeling a little beleaguered and lonely here. If I can hang on in here, can't you at least keep me company?",-0.5305985643,False
1140,705,705,How do you save it??,-0.1809693212999999,False
1446,352,352,"Okay, so I did what it said and I sent a message to an admin. Now what do I do?",-0.5362568394,False
1623,1241,1241,I reverted <url> as it complicated my normal routine archiving of all the discussions on my talk page. Could you please refrain from this kind of edit in future?,-0.3019986635,False
1813,2434,2434,"You just made <url> to <url>, which I reverted. Did I overlook a good reason for your action?",-0.2177818231,False
1657,682,682,"I replied... also, are you watching that page? If so, I will stop bothering you here?",-0.2434554075,False
1643,1108,1108,"What's your issue with noting the copyright registration date for this piece? Also, could you point me to the consensus you mentioned?",-0.7859047901,False
1326,1368,1368,"It's interesting that the ""alternative medicine"" bit was inserted without discussion on 4 Dec. 2010, by my old friend <url>. What's that about?",-0.2270612933,False
1392,1825,1825,"Yeah, I agree. What's up with that?",-0.309848385,False
1491,2271,2271,The primary meaning is not formatted well here. Care to take a shot at it?,-0.2004392536,False
1361,2268,2268,A remarkably modern-sounding name for something being applied to articles on people who've been dead for centuries. You really think it's appropriate for <url> ?,-1.034692435,False
1197,443,443,I'm confused by <url>. Why French?,-0.3106339423,False
1312,1362,1362,"When I find 20 sources calling an Individual Armenian including TURKISH, the NYT and Time's article are presented in a dubious manner, how can I bey considered aggressive? It is the duty of every editor and admin to weed out Original research and dubious citations, no?",-0.4242629025,False
2032,303,303,The history section appears to be copied and pasted directly from somewhere. Is this a copyvio issue?,-0.1177424897,False
1437,558,558,See my recent edit as he was not charged for one of the events so not all are criminal. What do you mean by my identification?,-0.5280774847999999,False
1678,3064,3064,ARSBot seems to not be working? Can it be turned back on?,-0.3069974069,False
1554,3327,3327,"And what, may I ask, is ''your'' relationship to Hammersoft? How did you come upon this matter?",-0.8256791084,False
2063,960,960,"By my reckoning he has been in every episode, and thats 10 so far... I am confused as to why you changed it from 9 to 7?",-0.2603654554,False
1605,1904,1904,"Do you mind if you tell me why do you add duplicate links to the article? More specifically, why do you add internal links to the See Also sections when those links are already in the article navbox?",-0.616034628,False
1997,168,168,"You've seen the RR crossing sign, such as Image:Highway-Rail_Grade_Crossing_Advance_Warning_sign.svg. How about this idea for a ""3RR crossing"" sign?",-0.3811005412,False
1423,1693,1693,"OK, we are talking about two remaining articles here. The categories serve absolutely no categorization purpose, so why are you being stubborn about it?",-1.667824706,False
1495,833,833,"I created these articles. So what your saying is that when I finish the bigger article, redirect these articles to the big one?",-0.06150999056,False
2048,1008,1008,"Correcting an article to remove mention of something that ''was made up here in Wikipedia'' and does not exist in any formal definition of the article's subject is a furtherance of the <url> policy, not vandalism. Are you interested in knee-jerk reverting, or in actually making your encyclopedia correct and accurate?",-1.769591254,False
1766,711,711,It's possible he may not be an english speaker. Do you know of a french version of that warning?,-0.2452618212,False
2128,19,19,"If you're going to accuse me of operating in bad faith, then the discussion has become inappropriately personal. On what grounds do you make such an implication?",-1.861420153,False
1134,2121,2121,"Due to your edits to this template, <url> is now required on all transclusions. Are you running a bot to clean this up?",-0.8085962789,False
1984,3245,3245,"You said: ""I am just upset that you are harassing a person who seems to be trying to better himself and his relationship with fellow wikipedians."" First, I'm harrassing no-one, and it would be better if you didn't make such accusations. Secondly, what evidence do you see that SS is trying to do anything of the kind?",-0.5985775960999999,False
1837,2007,2007,"Still, I cannot understand why virtually all boxes related to the EU were removed. What makes this issue more divisive than for example the re-unification of Yugoslavia?",-0.5678880311,False
1729,3612,3612,"Another thing: are <url>, <url> and <url> really ""former German states""? Let's talk about it, shall we?",-0.1116610178,False
1773,1621,1621,? What?,-1.179823729,False
1248,2354,2354,"I notice that you're adding <person> to places of histrical significance, but in some cases they are not listed on the <url>. Are you trying to follow the list, or expanding it to places that perhaps should be on the list?",-0.2048859673,False
1597,2476,2476,Why not try adding sources from time to time? If you won't who do you expect to do so?,-1.675829321,False
1947,542,542,I agreed from my very first post on the first subject that it shouldn't be included yet you and the other user continued to misrepresent my position. Would you disagree with that?,-0.6533088173,False
1582,1124,1124,Hi RHM22. Would you or one of your coin-loving compatriots have access to <url>?,-0.6894460987000001,False
1298,634,634,"This is what you wrote: ""In the book 'Inventing Elliot' written by Graham Gardener, the book, 1948 is mentioned numerous times."" What book, 1948??",-0.459842252,False
1655,2557,2557,I'm not seeing it. Has it been fixed?,-0.4399949253,False
1357,879,879,"You added partisan colours for the early Chancellors (such as a conservative blue colour for Bismarck); as the early Chancellors were not attached to any political party, and the ""party"" given is merely an approximate indication of their political leanings, I'm not sure if this is a good idea. Also, why did you remove the partisan colour from the last part of the table (the Republic)?",-0.8003791466,False
1440,764,764,"Oh? You know something I don't, Friday?",-1.3995697219999998,False
2196,3652,3652,"Very well I won't contact you anymore. Geez, whatever happen to the spirit of collaboration?",-1.711761384,False
1329,788,788,Any idea what happened here <url>? Buffer overflow because my comment was too long?,-0.6603855879,False
1917,1900,1900,Leon Liebgold played a rabbi. Was he a rabbi?,-0.0810435135799999,False
1956,890,890,Reading the guideline again: ''The name of each article (a link to the articles is recommended as well) in which fair use is claimed for the item''. Where does that say I '''need''' a link to the article?,-0.5559751575,False
1381,2178,2178,I am not equally confident about this pinning one: <person>. Hector again?,-0.7212557514,False
1981,1326,1326,"I thought that, when some informations are mentioned about in ''desperate housewives'', it is a reliable source? So, in your way of thinking, Susan Mayer maiden name is not Bremmer or something like that?",-0.9697505064,False
1463,2429,2429,"Sorry, but i do not find ""double torpedo tunnels"" to be very good. Can you come up with something better?",-0.5325631187,False
1195,3223,3223,"Yes, I'd say split it. But, where's the controversial opinion?",-0.3915536288,False
1753,2578,2578,I think you made a mistake in merging <url> onto <url> instead of <url>. Or did you want to do further editing before actually adding the material into <url>?,-0.4083632793,False
2124,2427,2427,You've completely lost me. What are you asking about?,-1.172583192,False
1871,2530,2530,"Blocked, templated. Next?",-1.430648602,False
1328,3641,3641,"It's probably a bit late to be asking this, but why did you dispute the factual accuracy of the page <url>? Also, why was no mention of the nature of the dispute made anywhere?",-0.2257898337999999,False
1883,3602,3602,Just <url>. Do you think a NPOV canonical list can be produced?,-0.2034786864,False
2187,1118,1118,"At the top of my talk page, it says, ""If I left you a message: please answer on your talk page, as I am watching it."" I think I already explained this to you. Is there a reason we cannot communicate?",-0.6641686622999999,False
1603,908,908,Links to attack sites and so are not allowed. You must know that you violated BLP?,-0.5870807867,False
1356,2703,2703,If no one ever objects no consensus will ever be formed ? yes?,-0.115837908,False
1425,14,14,"I see you removed the review, which makes sense until at least four days from now, when it won't be mentioned on the mainpage at all. But maybe leave a note at <url> so he doesn't feel put-off?",-0.5918786629999999,False
1596,2030,2030,Why revert? Shouldn't it be included somewhere in the discography?,-0.4641123325999999,False
1148,3728,3728,"Without making a comment on the underlying coverage of the site being down, your edit comment <url> indicates a <url> violation. Under what logic do you propose that you have authority to set policy over the article?",-2.003533726,False
1116,1860,1860,I'll have a look (probably just for copyediting duties) once Zag has finished the larger changes. Keep me posted?,-0.1099324715,False
2157,1345,1345,You added to the Order of Victoria and Albert page that no awards were given out after the death of Queen Victoria. According to the <url> she became the tSovereign of the Order in 1952. Is this just because the order was never officially scrapped ?,-0.06835931887,False
1868,1738,1738,"He has requested unblock, states that he has edited from a school IP and that may be the reason for it. Who is he supposed to be a sock of, and what's the evidence?",-0.506639819,False
1844,998,998,Hello. Is now <url> ready for FAC?,-0.03477075097,False
1998,802,802,"Hi, I've reverted the edits you made to <url> as the flags by the clubs put's the box totally out of sync (on explorer anyway). Can I suggest that you don't add these flags?",-0.02567150539,False
1685,2688,2688,"Sorry, what? Could you be more specific please?",-0.2910659067,False
1611,2419,2419,Which discussion are you referring to? On which article's talk page?,-0.05642882681,False
1499,309,309,"Why are you trying to delete my user page, literally less than a minute after I began it. You are allowed one so why not me?",-1.10040547,False
1151,1139,1139,What's with all the crap behind him? Was this at a signature desk?,-0.742826522,False
2043,1965,1965,"Hm. Am I imagining things, or does <url> seem familiar?",-0.4470720132999999,False
