,Unnamed: 0,label,expression,dataset,position,id,context,text
769,1178,0,killing,TroFi_ORIGSPLIT,[50 57],TroFi.o.1955,"A JETLINER CRASHED at Dallas-Fort Worth Airport , killing 13 people .","A JETLINER CRASHED at Dallas-Fort Worth Airport , killingkilling"
770,1290,0,riding,TroFi_ORIGSPLIT,[47 53],TroFi.o.2803,"Lawn mowers on display ranged from a $ 5 , 000 riding version with four-wheel steering from Swedish maker Husqvarna to a humble $ 69 push mower made by American Lawn Mowers of Shelbyville , Ind .","Lawn mowers on display ranged from a $ 5 , 000 ridingriding"
771,1512,0,examining,TroFi_ORIGSPLIT,[ 99 108],TroFi.o.1160,"Particularly remarkable in this context are Whistler 's lyrical 1864 depiction of an English woman examining a blue-and-white ceramic vase , which mixes Chinese and Japanese themes , and Monet 's astonishingly brash depiction of his wife in a bright red kimono , surrounded by fans .",Particularly remarkable in this context are Whistler 's lyrical 1864 depiction of an English woman examiningexamining
772,1448,0,destroyed,TroFi_ORIGSPLIT,[139 148],TroFi.o.497,"`` Well over 200 synagogues were burned down or demolished , Jewish cemeteries were laid in ruins , thousands of businesses and homes were destroyed and plundered .","`` Well over 200 synagogues were burned down or demolished , Jewish cemeteries were laid in ruins , thousands of businesses and homes were destroyeddestroyed"
773,813,0,killed,TroFi_ORIGSPLIT,[155 161],TroFi.o.1878,A $ 41 million settlement has been reached on all claims stemming from the 1987 collapse of the apartment complex L'Ambiance Plaza in which 28 people were killed .,A $ 41 million settlement has been reached on all claims stemming from the 1987 collapse of the apartment complex L'Ambiance Plaza in which 28 people were killedkilled
774,357,0,dance,TroFi_ORIGSPLIT,[80 85],TroFi.o.362,"Mr. Waters sets his sights on the `` hairhoppers , '' the polished amateurs who dance on `` The Corny Collins Show , '' his version of `` American Bandstand . ''/''","Mr. Waters sets his sights on the `` hairhoppers , '' the polished amateurs who dancedance"
775,1220,0,resting,TroFi_ORIGSPLIT,[181 188],TroFi.o.2736,"Flo , sporting elaborate eye makeup and nails painted a half-dozen colors , said after her 200 win that she 'd probably take it easy until the Olympics , working out twice a week , resting , and , probably choosing new outfits .","Flo , sporting elaborate eye makeup and nails painted a half-dozen colors , said after her 200 win that she 'd probably take it easy until the Olympics , working out twice a week , restingresting"
776,88,0,escaped,TroFi_ORIGSPLIT,[33 40],TroFi.o.956,"A fourth anti-apartheid activist escaped detention in South Africa and took refuge in the U.S. consulate in Johannesburg , where three others have been sheltered .",A fourth anti-apartheid activist escapedescaped
777,1030,0,ate,TroFi_ORIGSPLIT,[89 92],TroFi.o.115,"The Cincinnati Dancing Pigs Jug Band played `` Coney Island Washboard Roundelay '' and I ate cold noodle salad , fried wontons and a big RC .",The Cincinnati Dancing Pigs Jug Band played `` Coney Island Washboard Roundelay '' and I ateate
778,306,0,dance,TroFi_ORIGSPLIT,[80 85],TroFi.o.361,"Mr. Waters sets his sights on the `` hairhoppers , '' the polished amateurs who dance on `` The Corny Collins Show , '' his version of `` American Bandstand . ''/''","Mr. Waters sets his sights on the `` hairhoppers , '' the polished amateurs who dancedance"
779,1342,0,sleep,TroFi_ORIGSPLIT,[44 49],TroFi.o.2966,"Smokers are more likely than non-smokers to sleep less than six hours daily , skip breakfast , be physically inactive and be heavier drinkers , according to the National Center for Health Statistics .",Smokers are more likely than non-smokers to sleepsleep
780,518,0,knocked,TroFi_ORIGSPLIT,[38 45],TroFi.o.2006,Another trader almost had his glasses knocked off in the jostling .,Another trader almost had his glasses knockedknocked
781,543,0,examined,TroFi_ORIGSPLIT,[ 5 13],TroFi.o.1127,They examined the death certificates of all children who were killed when hit by a car in Washington state between 1979 and 1983 .,They examinedexamined
782,1493,0,killed,TroFi_ORIGSPLIT,[43 49],TroFi.o.1895,Foresters estimate that millions have been killed in Michigan and Wisconsin alone .,Foresters estimate that millions have been killedkilled
783,773,0,killed,TroFi_ORIGSPLIT,[22 28],TroFi.o.1880,About 170 people were killed in Petropolis two weeks ago .,About 170 people were killedkilled
784,1515,0,dissolve,TroFi_ORIGSPLIT,[22 30],TroFi.o.608,"The solvent failed to dissolve non-cholesterol gallstones in two patients , however .",The solvent failed to dissolvedissolve
785,169,0,sleep,TroFi_ORIGSPLIT,[ 95 100],TroFi.o.2945,"But most will think , ' Haven 't I got enough to worry about already? ' and fall right back to sleep . ''/''","But most will think , ' Haven 't I got enough to worry about already? ' and fall right back to sleepsleep"
786,920,0,missed,TroFi_ORIGSPLIT,[100 106],TroFi.o.2270,"MISSED CONNECTIONS: If you 're bound for Denver but get stuck in Detroit for the night because of a missed connection , do n't expect the airline to help .",MISSED CONNECTIONS: If you 're bound for Denver but get stuck in Detroit for the night because of a missedmissed
787,987,0,knocking,TroFi_ORIGSPLIT,[66 74],TroFi.o.2034,"Cale Yarborough 's car spun out of control on the first turn , '' knocking out nine other vehicles .","Cale Yarborough 's car spun out of control on the first turn , '' knockingknocking"
788,109,0,flew,TroFi_ORIGSPLIT,[100 104],TroFi.o.1396,They included fixtures required by the company and the salaries and expenses of four assemblers who flew in from Italy to set up the store .,They included fixtures required by the company and the salaries and expenses of four assemblers who flewflew
789,1831,0,riding,TroFi_ORIGSPLIT,[122 128],TroFi.o.2815,"The pumps can be reprogrammed by telephone to alter dosages , and he says that one of his young patients recently resumed riding a bicycle .","The pumps can be reprogrammed by telephone to alter dosages , and he says that one of his young patients recently resumed ridingriding"
790,1477,0,killed,TroFi_ORIGSPLIT,[64 70],TroFi.o.1925,The Soviets also rate as prime suspects in the plane crash that killed President Zia ul-Haq in August ; Pakistanis have concluded the cause was unspecified sabotage .,The Soviets also rate as prime suspects in the plane crash that killedkilled
791,481,0,fly,TroFi_ORIGSPLIT,[67 70],TroFi.o.1661,U.S. airlines are applying under the same rules allowing Pan Am to fly here .,U.S. airlines are applying under the same rules allowing Pan Am to flyfly
792,807,0,miss,TroFi_ORIGSPLIT,[5 9],TroFi.o.2222,I 'd miss it if I did n't play .,I 'd missmiss
793,193,0,examined,TroFi_ORIGSPLIT,[31 39],TroFi.o.1120,"Only 15 areas of treatment are examined , and several areas where questionable cures flourish -- the weight-loss catagory , for example -- are n't included .",Only 15 areas of treatment are examinedexamined
794,1601,0,rained,TroFi_ORIGSPLIT,[140 146],TroFi.o.2685,"`` Back when I was his age , '' says oldtimer Mr. Van Cleve , pointing to a 13-year-old boy at his lunch table in Uvalde , `` I remember it rained once . ''/''","`` Back when I was his age , '' says oldtimer Mr. Van Cleve , pointing to a 13-year-old boy at his lunch table in Uvalde , `` I remember it rainedrained"
795,1464,0,killed,TroFi_ORIGSPLIT,[76 82],TroFi.o.1923,"The Japanese carrier was shaken in 1985 by a crash of a JAL Boeing 747 that killed 520 people , the worst single-aircraft accident in aviation history , and safety is a central issue in JAL 's current negotiations with several unions .",The Japanese carrier was shaken in 1985 by a crash of a JAL Boeing 747 that killedkilled
796,324,0,filling,TroFi_ORIGSPLIT,[120 127],TroFi.o.1273,"Merrill O. Burns , an executive vice president of Manufacturers Hanover Corp . , was named a director of this utility , filling a vacancy .","Merrill O. Burns , an executive vice president of Manufacturers Hanover Corp . , was named a director of this utility , fillingfilling"
797,1020,0,ride,TroFi_ORIGSPLIT,[73 77],TroFi.o.2779,"Twelve-year-old Peter Reaves of Pittsburgh treasures `` his free time to ride his bike , play ball and just hangout , '' says his mother Debby .",Twelve-year-old Peter Reaves of Pittsburgh treasures `` his free time to rideride
798,642,0,killed,TroFi_ORIGSPLIT,[130 136],TroFi.o.1918,"Separately , a Kurdish group claimed responsibility for the downing of a West German airliner in Turkey Saturday in which 16 were killed .","Separately , a Kurdish group claimed responsibility for the downing of a West German airliner in Turkey Saturday in which 16 were killedkilled"
799,629,0,die,TroFi_ORIGSPLIT,[190 193],TroFi.o.530,"But the EPA and medical specialists have estimated that , even if schools eliminate asbestos quickly , 1 , 000 to 7 , 000 people already exposed to the substance in their school years would die from asbestos-related diseases over the next 30 years .","But the EPA and medical specialists have estimated that , even if schools eliminate asbestos quickly , 1 , 000 to 7 , 000 people already exposed to the substance in their school years would diedie"
800,877,0,fill,TroFi_ORIGSPLIT,[ 7 11],TroFi.o.1204,Wo n't fill a cardboard box .,Wo n't fillfill
801,1195,0,drinking,TroFi_ORIGSPLIT,[11 19],TroFi.o.807,Others are drinking heavily .,Others are drinkingdrinking
802,889,0,plant,TroFi_ORIGSPLIT,[144 149],TroFi.o.2357,The downturn quickly steamrolled on conjecture that the big rise in soybean futures prices in the past two weeks might motivate some farmers to plant more soybeans .,The downturn quickly steamrolled on conjecture that the big rise in soybean futures prices in the past two weeks might motivate some farmers to plantplant
803,1143,0,destroy,TroFi_ORIGSPLIT,[115 122],TroFi.o.442,This was not the first occasion when Sandinistas have pursued Contras across an ill-defined frontier and sought to destroy the Contra bases .,This was not the first occasion when Sandinistas have pursued Contras across an ill-defined frontier and sought to destroydestroy
804,1476,0,flew,TroFi_ORIGSPLIT,[131 135],TroFi.o.1377,But I think it would be wise for all Americans to remember that the British were ruthless colonial masters wherever the Union Jack flew . -LRB- We fought the Revolutionary War over the issue. -RRB-/-RRB-,But I think it would be wise for all Americans to remember that the British were ruthless colonial masters wherever the Union Jack flewflew
805,1276,0,missed,TroFi_ORIGSPLIT,[44 50],TroFi.o.2276,Notes and diaries suggest Mr. Bush may have missed the beginning of that session .,Notes and diaries suggest Mr. Bush may have missedmissed
806,1416,0,drink,TroFi_ORIGSPLIT,[145 150],TroFi.o.758,And it did n't help that law-enforcement officials have reported problems with 19- and 20-year-olds coming to Wyoming from neighboring states to drink .,And it did n't help that law-enforcement officials have reported problems with 19- and 20-year-olds coming to Wyoming from neighboring states to drinkdrink
807,1880,0,ride,TroFi_ORIGSPLIT,[60 64],TroFi.o.2767,"Late at night , laughing families pack kebab restaurants or ride Ferris wheels at a gaudy amusement park .","Late at night , laughing families pack kebab restaurants or rideride"
808,1236,0,touching,TroFi_ORIGSPLIT,[112 120],TroFi.o.3689,"The U.S. military stood by its claims that intruders entered a fuel-storage area at a military base in Panama , touching off a two-hour firefight Tuesday night , but said it has uncovered no evidence so far to support the story .","The U.S. military stood by its claims that intruders entered a fuel-storage area at a military base in Panama , touchingtouching"
809,1067,0,resting,TroFi_ORIGSPLIT,[67 74],TroFi.o.2741,"`` Look at all the suffering Unita has caused , '' says Espirito , resting his one leg on a bar stool .","`` Look at all the suffering Unita has caused , '' says Espirito , restingresting"
810,1419,0,drinking,TroFi_ORIGSPLIT,[131 139],TroFi.o.796,"Every night at the Dukakis hotel , the Hyatt Regency , the New York and Washington reporters and the Dukakis people intermingled , drinking till three or four in the morning .","Every night at the Dukakis hotel , the Hyatt Regency , the New York and Washington reporters and the Dukakis people intermingled , drinkingdrinking"
811,465,0,escape,TroFi_ORIGSPLIT,[112 118],TroFi.o.944,The FAA ordered that all planes with 30 seats or more be outfitted with equipment that detects and helps pilots escape wind shear .,The FAA ordered that all planes with 30 seats or more be outfitted with equipment that detects and helps pilots escapeescape
812,580,0,flying,TroFi_ORIGSPLIT,[57 63],TroFi.o.1678,Flying to Slovenia from the Yugoslav south is n't unlike flying to the Midwest from the Mideast .,Flying to Slovenia from the Yugoslav south is n't unlike flyingflying
813,68,0,ride,TroFi_ORIGSPLIT,[58 62],TroFi.o.2782,"`` We were contacted by people who smoke our products and ride these trains , '' he added .",`` We were contacted by people who smoke our products and rideride
814,1487,0,struck,TroFi_ORIGSPLIT,[13 19],TroFi.o.3370,Sometimes it struck without warning .,Sometimes it struckstruck
815,317,0,pumped,TroFi_ORIGSPLIT,[77 83],TroFi.o.2609,Recovery efforts off the coast of Florida had been delayed while the workers pumped toxic gases from the 30-year-old vessel .,Recovery efforts off the coast of Florida had been delayed while the workers pumpedpumped
816,1661,0,destroyed,TroFi_ORIGSPLIT,[22 31],TroFi.o.473,Old clothes are often destroyed and new ones donned ; indoctrination is given in social mores and religious beliefs .,Old clothes are often destroyeddestroyed
817,1403,0,knocked,TroFi_ORIGSPLIT,[31 38],TroFi.o.2010,"Earl , a cat with the stuffing knocked out of it -LRB- ostensibly by a car -RRB- , comes with a death certificate .","Earl , a cat with the stuffing knockedknocked"
818,127,0,lend,TroFi_ORIGSPLIT,[43 47],TroFi.o.2095,"The rate on funds , or reserves that banks lend each other overnight , has been hovering between about 8 % and 8 1 4 % recently .","The rate on funds , or reserves that banks lendlend"
819,1249,0,miss,TroFi_ORIGSPLIT,[29 33],TroFi.o.2220,"Even so , Mr. Babbitt wo n't miss the rigors of the road .","Even so , Mr. Babbitt wo n't missmiss"
820,1124,0,escaped,TroFi_ORIGSPLIT,[157 164],TroFi.o.971,"Sean Penn pulls off a reasonably convincing German accent as Guenther , the surprise witness in `` Judgment in Berlin , '' the story of the East Germans who escaped to the West by hijacking a plane .","Sean Penn pulls off a reasonably convincing German accent as Guenther , the surprise witness in `` Judgment in Berlin , '' the story of the East Germans who escapedescaped"
821,784,0,missing,TroFi_ORIGSPLIT,[19 26],TroFi.o.2323,"Largely because of missing inventory , Crazy Eddie Inc. reported a fiscal third-quarter loss of $ 73 million , exceeding its sales of $ 68.7 million for the period .",Largely because of missingmissing
822,1067,0,flourishes,TroFi_ORIGSPLIT,[ 3 13],TroFi.o.1518,"It flourishes in dry weather , occasionally infecting peanut and cottonseed crops in the Southeast .",It flourishesflourishes
823,1088,0,escape,TroFi_ORIGSPLIT,[204 210],TroFi.o.945,"The Federal Aviation Administration , trying to reduce the risk of accidents caused by wind shear , ordered that all planes with 30 seats or more be outfitted with equipment that detects and helps pilots escape the condition .","The Federal Aviation Administration , trying to reduce the risk of accidents caused by wind shear , ordered that all planes with 30 seats or more be outfitted with equipment that detects and helps pilots escapeescape"
824,3,0,killed,TroFi_ORIGSPLIT,[10 16],TroFi.o.1942,"The storm killed about 100 people on land , and left more than 100 , 000 homeless .",The storm killedkilled
825,926,0,strike,TroFi_ORIGSPLIT,[118 124],TroFi.o.3277,Leaders of six unions representing GM 's U.K. manual and salaried workers recommended earlier this month that workers strike from Monday after talks with the company over improvements in pensions broke down .,Leaders of six unions representing GM 's U.K. manual and salaried workers recommended earlier this month that workers strikestrike
826,99,0,destroyed,TroFi_ORIGSPLIT,[114 123],TroFi.o.490,"This is also true , I believe , with respect to the famous Buddhist university at Nalanda , India , which too was destroyed by the Moslem hordes , who had no respect for others ' learning .","This is also true , I believe , with respect to the famous Buddhist university at Nalanda , India , which too was destroyeddestroyed"
827,1605,0,planted,TroFi_ORIGSPLIT,[159 166],TroFi.o.2392,"One million of the acres were already in soil-saving grasses or trees when put into the reserve , and roughly a third of the cropland now idled was previously planted in crops that were not defined by the Agriculture Department as surplus -- meaning a dead loss for consumers and the U.S. economy .","One million of the acres were already in soil-saving grasses or trees when put into the reserve , and roughly a third of the cropland now idled was previously plantedplanted"
828,1175,0,drink,TroFi_ORIGSPLIT,[120 125],TroFi.o.777,"Similar rites are involved in ascending to positions of leadership ; a new shaman , for example , is expected to work , drink or drug himself into a trance .","Similar rites are involved in ascending to positions of leadership ; a new shaman , for example , is expected to work , drinkdrink"
829,429,0,examine,TroFi_ORIGSPLIT,[88 95],TroFi.o.1076,"He urged the Norwegian government to press its rights to inspect the Dimona reactor and examine any materials , such as plutonium , possibly made from using the heavy water .",He urged the Norwegian government to press its rights to inspect the Dimona reactor and examineexamine
830,655,0,attacked,TroFi_ORIGSPLIT,[17 25],TroFi.o.203,The ship had n't attacked U.S.-flag vessels or been involved in mine-laying .,The ship had n't attackedattacked
831,1504,0,drink,TroFi_ORIGSPLIT,[168 173],TroFi.o.768,"Last July , Ohio and Colorado raised a white flag , putting Wyoming in the unfortunate position of being the only place in the country where 19- and 20-year-olds could drink legally .","Last July , Ohio and Colorado raised a white flag , putting Wyoming in the unfortunate position of being the only place in the country where 19- and 20-year-olds could drinkdrink"
832,693,0,missing,TroFi_ORIGSPLIT,[85 92],TroFi.o.2329,Since then Mr. McCrea has bounced an all-state candidate off the team for a year for missing his summer basketball camp .,Since then Mr. McCrea has bounced an all-state candidate off the team for a year for missingmissing
833,1145,0,melt,TroFi_ORIGSPLIT,[76 80],TroFi.o.2172,"The fires , Ford said , could be caused by a nylon wiring shield that could melt and drip onto the engine 's hot exhaust manifold , `` resulting in an engine compartment fire . ''/''","The fires , Ford said , could be caused by a nylon wiring shield that could meltmelt"
834,1559,0,lending,TroFi_ORIGSPLIT,[157 164],TroFi.o.2119,"Mexico wants to be able to borrow from international banks again , and retiring its bank debt at about 70 cents on the dollar may discourage many banks from lending it more money , bankers said .","Mexico wants to be able to borrow from international banks again , and retiring its bank debt at about 70 cents on the dollar may discourage many banks from lendinglending"
835,739,0,drink,TroFi_ORIGSPLIT,[67 72],TroFi.o.791,"`` Heineken has been hurt seriously since it became fashionable to drink Corona , '' says Frank Walters , research director for the liquor industry newsletter Impact .",`` Heineken has been hurt seriously since it became fashionable to drinkdrink
836,1768,0,lend,TroFi_ORIGSPLIT,[44 48],TroFi.o.2098,"They will change their attitude -- and will lend money to Brazil -- they have too much at stake not to , '' says Rimmer de Vries , chief international economist at Morgan Guaranty Trust Co .",They will change their attitude -- and will lendlend
837,1084,0,dragging,TroFi_ORIGSPLIT,[212 220],TroFi.o.714,"-- Last September , 22-year-old Kimberly Isaac of Baton Rouge , La . , was badly scraped over a large part of her body when a 1977 LTD she had just parked in a grocery-store lot backed up , knocking her over and dragging her in circles .","-- Last September , 22-year-old Kimberly Isaac of Baton Rouge , La . , was badly scraped over a large part of her body when a 1977 LTD she had just parked in a grocery-store lot backed up , knocking her over and draggingdragging"
838,1347,0,lend,TroFi_ORIGSPLIT,[18 22],TroFi.o.2086,The IDA also will lend $ 17.6 million to the Yemen Arab Republic for agricultural projects .,The IDA also will lendlend
839,1420,0,plow,TroFi_ORIGSPLIT,[54 58],TroFi.o.2456,"The speculation centers on whether some farmers would plow under their wheat crop , some of which is nearing harvest , to make the switch in time to grow soybeans , said Richard Loewy , senior grain and oilseed analyst at Prudential-Bache Securities Inc . , New York .",The speculation centers on whether some farmers would plowplow
840,648,0,missing,TroFi_ORIGSPLIT,[33 40],TroFi.o.2338,Three submarine crewmen remained missing following an explosion and fire on the USS Bonefish that injured 22 of 92 aboard during a training mission 160 miles off Florida Sunday .,Three submarine crewmen remained missingmissing
841,1826,0,lend,TroFi_ORIGSPLIT,[70 74],TroFi.o.2065,"In any case , Mr. Luce pointed out , banks could be more reluctant to lend Texaco money in light of this huge new claim .","In any case , Mr. Luce pointed out , banks could be more reluctant to lendlend"
842,843,0,missed,TroFi_ORIGSPLIT,[193 199],TroFi.o.2258,"He gives a tour of a Berlin that is affectionate yet bewildered ; though he is n't a native Berliner , his is the view of a returning son who does n't quite know what to make of the city he 's missed so much .","He gives a tour of a Berlin that is affectionate yet bewildered ; though he is n't a native Berliner , his is the view of a returning son who does n't quite know what to make of the city he 's missedmissed"
843,356,0,lend,TroFi_ORIGSPLIT,[84 88],TroFi.o.2062,"Edward J. DeBartolo , a Youngstown , Ohio , shopping store operator , has agreed to lend Campeau 's U.S. holding company $ 400 million for the Federated bid .","Edward J. DeBartolo , a Youngstown , Ohio , shopping store operator , has agreed to lendlend"
844,269,0,drink,TroFi_ORIGSPLIT,[18 23],TroFi.o.767,"It is impolite to drink less than three glasses and , after the third , it is generally impolite for guests to linger .",It is impolite to drinkdrink
845,687,0,attack,TroFi_ORIGSPLIT,[63 69],TroFi.o.131,His antics once provoked an elderly ruling-party legislator to attack him with a cane .,His antics once provoked an elderly ruling-party legislator to attackattack
846,1428,0,examined,TroFi_ORIGSPLIT,[61 69],TroFi.o.1133,"`` We ca n't go any further until the commission has in fact examined the application , '' she said .",`` We ca n't go any further until the commission has in fact examinedexamined
847,1639,0,destroy,TroFi_ORIGSPLIT,[10 17],TroFi.o.445,"`` People destroy coral reefs that take thousands of years to build , affecting all the fish that use it for food and shelter , just for a piece of decoration , '' says Mr. McCloud .",`` People destroydestroy
848,268,0,pumping,TroFi_ORIGSPLIT,[75 82],TroFi.o.2621,"Baker Hughes and Dresser have a joint venture , BJ-Titan , in the pressure pumping services business , though they said last week they are seeking buyers .","Baker Hughes and Dresser have a joint venture , BJ-Titan , in the pressure pumpingpumping"
849,358,0,flew,TroFi_ORIGSPLIT,[129 133],TroFi.o.1379,"Delta Air Lines said it flew 3.94 billion revenue passenger miles in December , a 26.7 % increase from the 3.11 billion miles it flew in December 1986 .","Delta Air Lines said it flew 3.94 billion revenue passenger miles in December , a 26.7 % increase from the 3.11 billion miles it flewflew"
850,332,0,assaulted,TroFi_ORIGSPLIT,[63 72],TroFi.o.101,Mr. Tyson has denied that he tried to kill himself and that he assaulted his wife .,Mr. Tyson has denied that he tried to kill himself and that he assaultedassaulted
851,1858,0,stick,TroFi_ORIGSPLIT,[112 117],TroFi.o.3192,Another ad for a toilet-bowl cleaner is shot from inside the toilet so you can watch a wife urge her husband to stick his head inside the bowl to see how clean she got it .,Another ad for a toilet-bowl cleaner is shot from inside the toilet so you can watch a wife urge her husband to stickstick
852,163,0,examining,TroFi_ORIGSPLIT,[70 79],TroFi.o.1166,"Still , the divergence of the two candidates ' views becomes clear in examining their proposals for dealing with the strifetorn regions of Central America and Southern Africa .","Still , the divergence of the two candidates ' views becomes clear in examiningexamining"
853,1040,0,roll,TroFi_ORIGSPLIT,[103 107],TroFi.o.2870,"The former official says that Fidelity trucks , often manned by temporary or part-time workers , would roll in with piles of unlabeled goods collected from multiple addresses .","The former official says that Fidelity trucks , often manned by temporary or part-time workers , would rollroll"
854,1065,0,drinking,TroFi_ORIGSPLIT,[78 86],TroFi.o.794,"At about the same time , according to senior Hutton officials , Mr. Fomon was drinking heavily , though he says that alcohol never affected his ability to do his job .","At about the same time , according to senior Hutton officials , Mr. Fomon was drinkingdrinking"
855,862,0,attack,TroFi_ORIGSPLIT,[22 28],TroFi.o.142,The PLO said it would attack Israeli targets to avenge Sunday 's killing of three guerrillas and Monday 's bombing of a ship intended to carry Palestinian deportees to Israel .,The PLO said it would attackattack
856,296,0,rested,TroFi_ORIGSPLIT,[125 131],TroFi.o.2729,"But while contacts between the two sides continued , no talks occurred over the weekend , as senior officials of both groups rested after two weeks of grueling work .","But while contacts between the two sides continued , no talks occurred over the weekend , as senior officials of both groups restedrested"
857,235,0,flown,TroFi_ORIGSPLIT,[49 54],TroFi.o.1596,A revenue passenger mile is one paying passenger flown one mile .,A revenue passenger mile is one paying passenger flownflown
858,233,0,cooling,TroFi_ORIGSPLIT,[85 92],TroFi.o.347,"Then again , other gases might cause a lot of clouds to form , blocking sunlight and cooling things off .","Then again , other gases might cause a lot of clouds to form , blocking sunlight and coolingcooling"
859,333,0,pumping,TroFi_ORIGSPLIT,[89 96],TroFi.o.2653,"To make up for some of that loss , Western Pennsylvania Water has brought another of its pumping stations to full capacity .","To make up for some of that loss , Western Pennsylvania Water has brought another of its pumpingpumping"
860,455,0,dragged,TroFi_ORIGSPLIT,[46 53],TroFi.o.694,"From the start , the women are trodden upon , dragged across the stage , pushed around , used as wheelbarrows .","From the start , the women are trodden upon , draggeddragged"
861,130,0,lend,TroFi_ORIGSPLIT,[3 7],TroFi.o.2106,"We lend him a stately and beautiful home and permit him to live on its topmost floor , attended by servants .",We lendlend
862,1440,0,flew,TroFi_ORIGSPLIT,[49 53],TroFi.o.1388,"In a discussion on board his Air Force jet as he flew to a speech here , Mr. Bush also indicated that he would attempt to have it both ways in budget negotiations with Congress , saying he is willing to negotiate deficit-reduction steps but wo n't want to include new taxes in the negotiations .",In a discussion on board his Air Force jet as he flewflew
863,1264,0,assaulted,TroFi_ORIGSPLIT,[176 185],TroFi.o.96,"For example , he carefully steered clear of controversies such as New York 's Tawana Brawley case , where some rabble-rousing lawyers are charging that a young black woman was assaulted and raped by whites .","For example , he carefully steered clear of controversies such as New York 's Tawana Brawley case , where some rabble-rousing lawyers are charging that a young black woman was assaultedassaulted"
864,1148,0,touching,TroFi_ORIGSPLIT,[77 85],TroFi.o.3687,"Stones are laid close together , generally slanting inward , with each stone touching as many others as possible .","Stones are laid close together , generally slanting inward , with each stone touchingtouching"
865,979,0,cooling,TroFi_ORIGSPLIT,[147 154],TroFi.o.331,"Company officials could n't be reached for elaboration , but Gary P. Smaby , who follows the industry for Needham & Co . , said he understood that cooling problems had developed that could delay delivery of the machine .","Company officials could n't be reached for elaboration , but Gary P. Smaby , who follows the industry for Needham & Co . , said he understood that coolingcooling"
866,1861,0,die,TroFi_ORIGSPLIT,[35 38],TroFi.o.579,"`` That 's not such a young age to die here , '' she says .",`` That 's not such a young age to diedie
867,690,0,plowed,TroFi_ORIGSPLIT,[44 50],TroFi.o.2467,Later they were burned as railroad fuel and plowed under as fertilizer .,Later they were burned as railroad fuel and plowedplowed
868,260,0,planted,TroFi_ORIGSPLIT,[66 73],TroFi.o.2381,"It will promote inefficiency -LRB- some trees will continue to be planted on marginal land or land not suited for certain species -RRB- , stifle innovation -LRB- with the safety net in place there will be less incentive to try different cultural practices -RRB- and distort the market -LRB- surpluses will become greater -RRB- .",It will promote inefficiency -LRB- some trees will continue to be plantedplanted
869,1063,0,attacking,TroFi_ORIGSPLIT,[124 133],TroFi.o.212,"An Agence France Press dispatch on August 8 reported that an Afghan air force plane was shot down by a Pakistani F-16 while attacking Afghan refugee camps 30 kilometers inside Pakistan territory , near Miram Shah .",An Agence France Press dispatch on August 8 reported that an Afghan air force plane was shot down by a Pakistani F-16 while attackingattacking
870,1700,0,plant,TroFi_ORIGSPLIT,[66 71],TroFi.o.2359,"They sell their fruit , save the money , and borrow against it to plant more trees .","They sell their fruit , save the money , and borrow against it to plantplant"
871,1847,0,missed,TroFi_ORIGSPLIT,[186 192],TroFi.o.2292,"When he discovers they 're celebrating the sale of a property , he rudely begins to berate the older executive , in front of all , for not giving him a fair chance , only to find out he missed a telephone message .","When he discovers they 're celebrating the sale of a property , he rudely begins to berate the older executive , in front of all , for not giving him a fair chance , only to find out he missedmissed"
872,119,0,die,TroFi_ORIGSPLIT,[82 85],TroFi.o.522,"About 40 , 000 newborns are afflicted each year with the disease ; about 10 , 000 die from it .","About 40 , 000 newborns are afflicted each year with the disease ; about 10 , 000 diedie"
873,5,0,strikes,TroFi_ORIGSPLIT,[17 24],TroFi.o.3307,Lightning seldom strikes twice in the same spot .,Lightning seldom strikesstrikes
874,1455,0,die,TroFi_ORIGSPLIT,[10 13],TroFi.o.532,"Civilians die , and the population turns against the mujahedeen .",Civilians diedie
875,775,0,planting,TroFi_ORIGSPLIT,[26 34],TroFi.o.2413,"Among other steps such as planting chokecherries to restore riparian habitat and carrying out water projects to protect the preserve 's wetlands , the managers of this privately owned preserve create fires .",Among other steps such as plantingplanting
876,834,0,escaped,TroFi_ORIGSPLIT,[15 22],TroFi.o.976,The assailants escaped on a waiting speedboat .,The assailants escapedescaped
877,1260,0,flown,TroFi_ORIGSPLIT,[49 54],TroFi.o.1604,A revenue passenger mile is one paying passenger flown one mile .,A revenue passenger mile is one paying passenger flownflown
878,275,0,plant,TroFi_ORIGSPLIT,[47 52],TroFi.o.2363,"`` The new irrigation tunnel has allowed us to plant 6 , 000 willow trees and 600 apple trees and to earn money for the education of our children , '' she says , tears welling in her eyes .",`` The new irrigation tunnel has allowed us to plantplant
879,1523,0,drank,TroFi_ORIGSPLIT,[236 241],TroFi.o.751,"They were ready to embrace anybody who was n't Mr. Bhutto , a populist who had called for land reform and who had nationalized industries as he uttered Islamic pieties -- at the same time that he held vast tracts of farm land himself , drank , womanized and , apparently , rigged elections .","They were ready to embrace anybody who was n't Mr. Bhutto , a populist who had called for land reform and who had nationalized industries as he uttered Islamic pieties -- at the same time that he held vast tracts of farm land himself , drankdrank"
